image_name,x1,y1,x2,y2,theta,fdi_last_digit,fdi_number
upper_13252.png,-0.3350,-0.1889,-0.2132,0.0528,-0.957339,3,13
upper_13252.png,-0.2480,-0.3126,-0.1221,-0.0715,-0.824394,2,12
upper_13252.png,-0.1368,-0.3847,0.0033,-0.1361,-0.636047,1,11
upper_13252.png,-0.1392,-0.3812,-0.0040,-0.1469,-0.650445,1,21
upper_13252.png,-0.2470,-0.3193,-0.1196,-0.0666,-0.824609,2,22
upper_13252.png,-0.3362,-0.1920,-0.2111,0.0527,-0.962357,3,23
upper_13252.png,-0.3994,0.0112,-0.2613,0.2512,0.927015,4,24
upper_13252.png,-0.4523,0.2127,-0.2734,0.5534,0.832577,6,26
upper_13253.png,-0.4544,0.2161,-0.2755,0.5520,0.833040,6,16
upper_13253.png,-0.4020,0.0085,-0.2654,0.2582,0.925908,4,14
upper_13253.png,-0.3351,-0.1888,-0.2133,0.0521,-0.957081,3,13
upper_13253.png,-0.2486,-0.3126,-0.1232,-0.0716,-0.826397,2,12
upper_13253.png,-0.1374,-0.3847,0.0023,-0.1369,-0.639402,1,11
upper_13253.png,-0.1386,-0.3811,-0.0032,-0.1476,-0.650705,1,21
upper_13253.png,-0.2465,-0.3192,-0.1186,-0.0656,-0.824973,2,22
upper_13253.png,-0.3361,-0.1919,-0.2105,0.0536,-0.966526,3,23
upper_13253.png,-0.3997,0.0121,-0.2596,0.2494,0.928652,4,24
upper_13253.png,-0.4522,0.2132,-0.2739,0.5550,0.834199,6,26
upper_13254.png,-0.4705,0.3022,-0.2900,0.5873,0.788538,6,16
upper_13254.png,-0.4394,0.1415,-0.2815,0.3278,0.870407,5,15
upper_13254.png,-0.4088,-0.0481,-0.2406,0.1590,0.963903,4,14
upper_13254.png,-0.3513,-0.2490,-0.2275,-0.0178,-0.904651,3,13
upper_13254.png,-0.2654,-0.3565,-0.1367,-0.1580,-0.766486,2,12
upper_13254.png,-0.1501,-0.4109,-0.0073,-0.2034,-0.615757,1,11
upper_13254.png,-0.1320,-0.4118,0.0066,-0.1962,-0.606488,1,21
upper_13254.png,-0.2461,-0.3457,-0.1211,-0.1525,-0.761487,2,22
upper_13254.png,-0.3369,-0.2401,-0.2099,-0.0227,-0.904645,3,23
upper_13254.png,-0.4097,-0.0730,-0.2450,0.1398,0.981476,4,24
upper_13254.png,-0.4493,0.1176,-0.2925,0.3015,0.880380,5,25
upper_13254.png,-0.4846,0.2682,-0.3088,0.5593,0.803530,6,26
upper_13255.png,-0.4712,0.3043,-0.2901,0.5886,0.785278,6,16
upper_13255.png,-0.4408,0.1419,-0.2823,0.3299,0.870076,5,15
upper_13255.png,-0.4094,-0.0469,-0.2421,0.1593,0.964918,4,14
upper_13255.png,-0.3519,-0.2479,-0.2292,-0.0166,-0.905617,3,13
upper_13255.png,-0.2666,-0.3556,-0.1385,-0.1566,-0.769552,2,12
upper_13255.png,-0.1514,-0.4103,-0.0080,-0.2027,-0.615759,1,11
upper_13255.png,-0.1307,-0.4113,0.0077,-0.1948,-0.604270,1,21
upper_13255.png,-0.2461,-0.3454,-0.1199,-0.1514,-0.760667,2,22
upper_13255.png,-0.3346,-0.2400,-0.2081,-0.0243,-0.899733,3,23
upper_13255.png,-0.4080,-0.0714,-0.2452,0.1414,0.981260,4,24
upper_13255.png,-0.4509,0.1182,-0.2948,0.2979,0.882035,5,25
upper_13255.png,-0.4841,0.2670,-0.3084,0.5592,0.804810,6,26
upper_13256.png,-0.4669,0.3055,-0.2883,0.5908,0.786031,6,16
upper_13256.png,-0.4394,0.1441,-0.2810,0.3290,0.871975,5,15
upper_13256.png,-0.4087,-0.0450,-0.2410,0.1618,0.962016,4,14
upper_13256.png,-0.3519,-0.2462,-0.2283,-0.0147,-0.904673,3,13
upper_13256.png,-0.2661,-0.3544,-0.1368,-0.1554,-0.769937,2,12
upper_13256.png,-0.1511,-0.4105,-0.0088,-0.2019,-0.616301,1,11
upper_13256.png,-0.1316,-0.4108,0.0079,-0.1954,-0.605146,1,21
upper_13256.png,-0.2461,-0.3455,-0.1203,-0.1515,-0.761120,2,22
upper_13256.png,-0.3355,-0.2406,-0.2084,-0.0249,-0.899830,3,23
upper_13256.png,-0.4091,-0.0722,-0.2468,0.1385,0.981969,4,24
upper_13256.png,-0.4499,0.1163,-0.2931,0.3016,0.881333,5,25
upper_13256.png,-0.4857,0.2675,-0.3103,0.5573,0.805246,6,26
upper_13257.png,-0.4644,0.2643,-0.2926,0.5401,0.800509,6,16
upper_13257.png,-0.4428,0.0909,-0.2950,0.2785,0.902034,5,15
upper_13257.png,-0.3875,-0.0604,-0.2409,0.1359,0.975199,4,14
upper_13257.png,-0.3166,-0.2181,-0.1991,-0.0128,-0.903363,3,13
upper_13257.png,-0.2282,-0.3318,-0.1211,-0.1411,-0.760723,2,12
upper_13257.png,-0.1281,-0.3886,0.0055,-0.1834,-0.603214,1,11
upper_13257.png,-0.1430,-0.3848,-0.0072,-0.1807,-0.629634,1,21
upper_13257.png,-0.2358,-0.3292,-0.1274,-0.1456,-0.773698,2,22
upper_13257.png,-0.3308,-0.2232,-0.2025,-0.0266,-0.906182,3,23
upper_13257.png,-0.3845,-0.0564,-0.2369,0.1458,0.962516,4,24
upper_13257.png,-0.4209,0.1041,-0.2767,0.2951,0.887327,5,25
upper_13257.png,-0.4484,0.2752,-0.2754,0.5460,0.795375,6,26
upper_13258.png,-0.5146,0.2536,-0.3338,0.5396,0.824975,6,16
upper_13258.png,-0.4616,0.0897,-0.3098,0.2954,0.897059,5,15
upper_13258.png,-0.3849,-0.0627,-0.2269,0.1386,0.980758,4,14
upper_13258.png,-0.3200,-0.2404,-0.1991,-0.0356,-0.903139,3,13
upper_13258.png,-0.2417,-0.3501,-0.1228,-0.1580,-0.762207,2,12
upper_13258.png,-0.1296,-0.3889,0.0118,-0.1911,-0.583041,1,11
upper_13258.png,-0.1476,-0.3895,-0.0138,-0.1950,-0.626630,1,21
upper_13258.png,-0.2559,-0.3222,-0.1327,-0.1405,-0.782975,2,22
upper_13258.png,-0.3459,-0.2254,-0.2196,-0.0287,-0.909214,3,23
upper_13258.png,-0.3853,-0.0436,-0.2289,0.1534,0.967450,4,24
upper_13258.png,-0.4316,0.1315,-0.2844,0.3225,0.878343,5,25
upper_13258.png,-0.4751,0.2943,-0.2992,0.5745,0.797637,6,26
upper_13259.png,-0.5132,0.2556,-0.3329,0.5413,0.823847,6,16
upper_13259.png,-0.4601,0.0908,-0.3088,0.2969,0.897029,5,15
upper_13259.png,-0.3842,-0.0613,-0.2262,0.1399,0.980276,4,14
upper_13259.png,-0.3200,-0.2392,-0.1986,-0.0345,-0.903813,3,13
upper_13259.png,-0.2416,-0.3494,-0.1226,-0.1555,-0.764081,2,12
upper_13259.png,-0.1296,-0.3881,0.0113,-0.1907,-0.587030,1,11
upper_13259.png,-0.1471,-0.3897,-0.0137,-0.1952,-0.627094,1,21
upper_13259.png,-0.2561,-0.3229,-0.1313,-0.1411,-0.781443,2,22
upper_13259.png,-0.3463,-0.2259,-0.2195,-0.0288,-0.911920,3,23
upper_13259.png,-0.3872,-0.0430,-0.2281,0.1504,0.968481,4,24
upper_13259.png,-0.4327,0.1297,-0.2857,0.3219,0.879874,5,25
upper_13259.png,-0.4772,0.2934,-0.3013,0.5736,0.799347,6,26
upper_1326.png,-0.4428,0.2472,-0.2538,0.5596,0.788341,6,16
upper_1326.png,-0.4119,0.0378,-0.2450,0.2500,0.914886,4,14
upper_1326.png,-0.3619,-0.1747,-0.2251,0.0496,-0.958748,3,13
upper_1326.png,-0.2906,-0.3080,-0.1523,-0.1189,-0.820376,2,12
upper_1326.png,-0.1630,-0.3933,-0.0014,-0.1796,-0.640496,1,11
upper_1326.png,-0.1662,-0.3760,-0.0014,-0.1735,-0.657492,1,21
upper_1326.png,-0.2852,-0.2959,-0.1538,-0.1178,-0.831145,2,22
upper_1326.png,-0.3455,-0.1698,-0.2064,0.0540,-0.955668,3,23
upper_1326.png,-0.3989,0.0393,-0.2380,0.2654,0.903490,4,24
upper_1326.png,-0.4706,0.2172,-0.2750,0.5436,0.815470,6,26
upper_13260.png,-0.5155,0.2523,-0.3345,0.5412,0.824546,6,16
upper_13260.png,-0.4616,0.0884,-0.3104,0.2943,0.897305,5,15
upper_13260.png,-0.3850,-0.0635,-0.2266,0.1388,0.980593,4,14
upper_13260.png,-0.3198,-0.2410,-0.1993,-0.0362,-0.902169,3,13
upper_13260.png,-0.2414,-0.3503,-0.1224,-0.1573,-0.760242,2,12
upper_13260.png,-0.1292,-0.3877,0.0117,-0.1926,-0.583093,1,11
upper_13260.png,-0.1476,-0.3889,-0.0141,-0.1941,-0.625376,1,21
upper_13260.png,-0.2561,-0.3210,-0.1332,-0.1402,-0.784277,2,22
upper_13260.png,-0.3460,-0.2237,-0.2190,-0.0271,-0.909925,3,23
upper_13260.png,-0.3851,-0.0427,-0.2287,0.1550,0.968743,4,24
upper_13260.png,-0.4319,0.1307,-0.2827,0.3260,0.875806,5,25
upper_13260.png,-0.4747,0.2955,-0.2986,0.5765,0.798615,6,26
upper_13261.png,-0.4534,0.2625,-0.2827,0.5566,0.814016,6,16
upper_13261.png,-0.4111,0.1011,-0.2675,0.2970,0.896002,5,15
upper_13261.png,-0.3735,-0.0669,-0.2299,0.1329,0.982321,4,14
upper_13261.png,-0.3072,-0.2285,-0.1989,-0.0220,-0.921415,3,13
upper_13261.png,-0.2226,-0.3208,-0.1191,-0.1392,-0.782387,2,12
upper_13261.png,-0.1274,-0.3889,-0.0003,-0.1695,-0.625958,1,11
upper_13261.png,-0.1222,-0.3924,-0.0003,-0.1787,-0.619931,1,21
upper_13261.png,-0.2204,-0.3294,-0.1126,-0.1451,-0.779771,2,22
upper_13261.png,-0.3041,-0.2337,-0.1974,-0.0216,-0.909831,3,23
upper_13261.png,-0.3705,-0.0740,-0.2275,0.1300,0.985787,4,24
upper_13261.png,-0.4130,0.0988,-0.2685,0.2926,0.894922,5,25
upper_13261.png,-0.4520,0.2596,-0.2830,0.5600,0.815346,6,26
upper_13262.png,-0.4542,0.2593,-0.2830,0.5544,0.813729,6,16
upper_13262.png,-0.4110,0.0989,-0.2675,0.2941,0.898519,5,15
upper_13262.png,-0.3728,-0.0679,-0.2303,0.1292,0.982763,4,14
upper_13262.png,-0.3069,-0.2312,-0.1991,-0.0238,-0.921485,3,13
upper_13262.png,-0.2220,-0.3231,-0.1186,-0.1416,-0.777519,2,12
upper_13262.png,-0.1268,-0.3903,-0.0002,-0.1679,-0.625595,1,11
upper_13262.png,-0.1233,-0.3941,-0.0009,-0.1813,-0.621217,1,21
upper_13262.png,-0.2209,-0.3307,-0.1131,-0.1473,-0.777069,2,22
upper_13262.png,-0.3044,-0.2347,-0.1977,-0.0226,-0.907738,3,23
upper_13262.png,-0.3695,-0.0729,-0.2277,0.1282,0.982573,4,24
upper_13262.png,-0.4130,0.0964,-0.2685,0.2919,0.896623,5,25
upper_13262.png,-0.4517,0.2592,-0.2828,0.5594,0.814473,6,26
upper_13263.png,-0.4452,0.2849,-0.2684,0.5738,0.804374,6,16
upper_13263.png,-0.4060,0.1151,-0.2716,0.3030,0.891958,5,15
upper_13263.png,-0.3664,-0.0664,-0.2264,0.1390,0.977623,4,14
upper_13263.png,-0.3057,-0.2253,-0.1994,-0.0304,-0.910467,3,13
upper_13263.png,-0.2276,-0.3226,-0.1145,-0.1215,-0.783301,2,12
upper_13263.png,-0.1315,-0.3840,-0.0025,-0.1873,-0.620962,1,11
upper_13263.png,-0.1270,-0.3855,0.0016,-0.1720,-0.602340,1,21
upper_13263.png,-0.2228,-0.3321,-0.1164,-0.1248,-0.776291,2,22
upper_13263.png,-0.3066,-0.2376,-0.1968,-0.0199,-0.903763,3,23
upper_13263.png,-0.3696,-0.0743,-0.2256,0.1308,0.979170,4,24
upper_13263.png,-0.4098,0.1012,-0.2821,0.2890,0.897002,5,25
upper_13263.png,-0.4625,0.2592,-0.2828,0.5612,0.815202,6,26
upper_13264.png,-0.5042,0.1599,-0.3117,0.5060,0.865162,6,16
upper_13264.png,-0.4247,0.0031,-0.2788,0.2672,0.931612,5,15
upper_13264.png,-0.3404,-0.1156,-0.2081,0.1438,0.992849,4,14
upper_13264.png,-0.2619,-0.2753,-0.1417,-0.0245,-0.874124,3,13
upper_13264.png,-0.1680,-0.3491,-0.0444,-0.1079,-0.727374,1,11
upper_13264.png,-0.0697,-0.3867,0.0499,-0.1438,-0.530336,1,21
upper_13264.png,-0.1708,-0.3438,-0.0698,-0.1307,-0.733450,2,22
upper_13264.png,-0.2626,-0.2531,-0.1471,-0.0119,-0.886036,3,23
upper_13264.png,-0.3497,-0.1271,-0.2070,0.1320,0.993366,4,24
upper_13264.png,-0.4002,0.0532,-0.2626,0.2827,0.917658,5,25
upper_13264.png,-0.4714,0.1972,-0.2971,0.5572,0.848418,6,26
upper_13265.png,-0.4563,0.2017,-0.2640,0.5551,0.828522,6,16
upper_13265.png,-0.3985,0.0090,-0.2438,0.2483,0.926110,4,14
upper_13265.png,-0.3282,-0.1959,-0.2009,0.0516,-0.947588,3,13
upper_13265.png,-0.2380,-0.3024,-0.1247,-0.0459,-0.830111,2,12
upper_13265.png,-0.1358,-0.3934,0.0012,-0.0958,-0.617849,1,11
upper_13265.png,-0.1402,-0.3965,-0.0048,-0.1005,-0.640183,1,21
upper_13265.png,-0.2389,-0.3026,-0.1207,-0.0431,-0.828430,2,22
upper_13265.png,-0.3281,-0.1849,-0.2002,0.0489,-0.954820,3,23
upper_13265.png,-0.3950,0.0102,-0.2355,0.2333,0.932989,4,24
upper_13265.png,-0.4459,0.2119,-0.2528,0.5630,0.813542,6,26
upper_13266.png,-0.4863,0.2577,-0.2936,0.5554,0.796998,6,16
upper_13266.png,-0.4210,0.0920,-0.2665,0.2858,0.884944,5,15
upper_13266.png,-0.3592,-0.0748,-0.2137,0.1225,0.982494,4,14
upper_13266.png,-0.3085,-0.2511,-0.1761,-0.0485,-0.881627,3,13
upper_13266.png,-0.2164,-0.3410,-0.0986,-0.1794,-0.720072,2,12
upper_13266.png,-0.1146,-0.3920,0.0157,-0.1958,-0.579467,1,11
upper_13266.png,-0.1478,-0.3895,-0.0147,-0.2008,-0.628781,1,21
upper_13266.png,-0.2428,-0.3335,-0.1162,-0.1642,-0.745503,2,22
upper_13266.png,-0.3212,-0.2233,-0.1937,-0.0310,-0.905223,3,23
upper_13266.png,-0.3613,-0.0393,-0.2099,0.1503,0.957221,4,24
upper_13266.png,-0.3902,0.1390,-0.2383,0.3250,0.848468,5,25
upper_13266.png,-0.4280,0.3163,-0.2534,0.5972,0.763646,6,26
upper_13267.png,-0.4683,0.2385,-0.2932,0.5500,0.821046,6,16
upper_13267.png,-0.3997,0.0970,-0.2721,0.2966,0.890158,5,15
upper_13267.png,-0.3532,-0.0611,-0.2145,0.1407,0.974435,4,14
upper_13267.png,-0.2917,-0.2304,-0.1803,-0.0237,-0.899462,3,13
upper_13267.png,-0.2073,-0.3054,-0.1169,-0.1405,-0.778545,2,12
upper_13267.png,-0.1371,-0.3809,-0.0114,-0.1656,-0.621845,1,11
upper_13267.png,-0.1183,-0.3594,0.0114,-0.1429,-0.592918,1,21
upper_13267.png,-0.2100,-0.3544,-0.1142,-0.1469,-0.761434,2,22
upper_13267.png,-0.2921,-0.2508,-0.1797,-0.0338,-0.889666,3,23
upper_13267.png,-0.3465,-0.0739,-0.2239,0.1608,0.977158,4,24
upper_13267.png,-0.4078,0.0829,-0.2940,0.2953,0.893671,5,25
upper_13267.png,-0.4877,0.2329,-0.3039,0.5938,0.826936,6,26
upper_13268.png,-0.4676,0.2205,-0.2788,0.5945,0.829222,6,16
upper_13268.png,-0.4049,-0.0060,-0.2599,0.2342,0.935376,4,14
upper_13268.png,-0.3317,-0.2030,-0.2045,0.0393,-0.950805,3,13
upper_13268.png,-0.2392,-0.3007,-0.1333,-0.1432,-0.807824,2,12
upper_13268.png,-0.1379,-0.3683,0.0053,-0.1353,-0.632623,1,11
upper_13268.png,-0.1464,-0.3705,-0.0056,-0.1429,-0.654419,1,21
upper_13268.png,-0.2599,-0.2962,-0.1437,-0.0917,-0.831244,2,22
upper_13268.png,-0.3405,-0.1769,-0.2141,0.0642,-0.973744,3,23
upper_13268.png,-0.4028,0.0255,-0.2579,0.2566,0.926070,4,24
upper_13268.png,-0.4417,0.2361,-0.2599,0.5794,0.815762,5,25
upper_13269.png,-0.4667,0.2243,-0.2775,0.5981,0.827069,6,16
upper_13269.png,-0.4050,-0.0029,-0.2603,0.2377,0.932655,4,14
upper_13269.png,-0.3325,-0.2009,-0.2056,0.0409,-0.951943,3,13
upper_13269.png,-0.2404,-0.2997,-0.1346,-0.1420,-0.808890,2,12
upper_13269.png,-0.1394,-0.3688,0.0037,-0.1352,-0.633502,1,11
upper_13269.png,-0.1449,-0.3718,-0.0036,-0.1455,-0.647749,1,21
upper_13269.png,-0.2588,-0.2989,-0.1424,-0.0956,-0.826652,2,22
upper_13269.png,-0.3399,-0.1810,-0.2135,0.0600,-0.974451,3,23
upper_13269.png,-0.4028,0.0256,-0.2577,0.2532,0.928232,4,24
upper_13269.png,-0.4442,0.2300,-0.2603,0.5763,0.816519,5,25
upper_1327.png,-0.4466,0.2419,-0.2500,0.5249,0.794968,6,16
upper_1327.png,-0.3929,0.0994,-0.2354,0.2769,0.880417,5,15
upper_1327.png,-0.3575,-0.0848,-0.1961,0.1241,0.984564,4,14
upper_1327.png,-0.2752,-0.2026,-0.1425,-0.0408,-0.880619,2,12
upper_1327.png,-0.2228,-0.3712,-0.0750,-0.1676,-0.725035,1,11
upper_1327.png,-0.0678,-0.4100,0.0827,-0.2106,-0.492116,1,21
upper_1327.png,-0.1791,-0.3329,-0.0554,-0.1488,-0.688968,2,22
upper_1327.png,-0.2894,-0.2568,-0.1479,-0.0472,-0.861809,3,23
upper_1327.png,-0.3567,-0.0824,-0.1937,0.1180,0.992665,4,24
upper_1327.png,-0.4149,0.0591,-0.2628,0.2396,0.904249,5,25
upper_1327.png,-0.4595,0.2182,-0.2508,0.5040,0.804386,6,26
upper_13270.png,-0.4910,0.2697,-0.3118,0.5659,0.817717,6,16
upper_13270.png,-0.4368,0.0983,-0.2957,0.2826,0.903212,5,15
upper_13270.png,-0.3826,-0.0684,-0.2526,0.1224,0.980161,4,14
upper_13270.png,-0.3199,-0.2342,-0.1934,-0.0250,-0.903222,3,13
upper_13270.png,-0.2332,-0.3167,-0.1279,-0.1306,-0.790226,2,12
upper_13270.png,-0.1408,-0.3864,-0.0025,-0.1715,-0.612777,1,11
upper_13270.png,-0.1330,-0.3929,-0.0002,-0.1800,-0.623394,1,21
upper_13270.png,-0.2276,-0.3171,-0.1179,-0.1366,-0.782535,2,22
upper_13270.png,-0.3195,-0.2246,-0.1946,-0.0256,-0.912550,3,23
upper_13270.png,-0.3817,-0.0738,-0.2474,0.1244,0.985056,4,24
upper_13270.png,-0.4316,0.0853,-0.2900,0.2845,0.903710,5,25
upper_13270.png,-0.4815,0.2649,-0.3074,0.5641,0.819765,6,26
upper_13271.png,-0.4924,0.2858,-0.3198,0.5298,0.817712,6,16
upper_13271.png,-0.4421,0.1256,-0.2879,0.3013,0.883829,5,15
upper_13271.png,-0.4094,-0.0406,-0.2400,0.1437,0.971176,4,14
upper_13271.png,-0.3397,-0.2171,-0.2114,-0.0308,-0.916759,3,13
upper_13271.png,-0.2526,-0.3352,-0.1295,-0.1560,-0.770301,2,12
upper_13271.png,-0.1442,-0.3989,-0.0067,-0.2174,-0.609751,1,11
upper_13271.png,-0.1341,-0.3981,-0.0095,-0.2381,-0.605906,1,21
upper_13271.png,-0.2448,-0.3272,-0.1454,-0.1866,-0.774216,2,22
upper_13271.png,-0.3381,-0.2203,-0.2123,-0.0168,-0.914360,3,23
upper_13271.png,-0.4011,-0.0339,-0.2532,0.1497,0.965613,4,24
upper_13271.png,-0.4306,0.1328,-0.2839,0.3106,0.877890,5,25
upper_13271.png,-0.4745,0.2938,-0.3052,0.5793,0.804991,6,26
upper_13272.png,-0.4945,0.2800,-0.3214,0.5271,0.819529,6,16
upper_13272.png,-0.4429,0.1219,-0.2889,0.2974,0.885456,5,15
upper_13272.png,-0.4096,-0.0446,-0.2401,0.1399,0.971654,4,14
upper_13272.png,-0.3397,-0.2203,-0.2107,-0.0347,-0.913350,3,13
upper_13272.png,-0.2508,-0.3364,-0.1277,-0.1608,-0.765047,2,12
upper_13272.png,-0.1427,-0.3996,-0.0050,-0.2167,-0.610365,1,11
upper_13272.png,-0.1352,-0.3985,-0.0117,-0.2385,-0.608009,1,21
upper_13272.png,-0.2461,-0.3256,-0.1467,-0.1847,-0.775686,2,22
upper_13272.png,-0.3387,-0.2168,-0.2142,-0.0144,-0.920367,3,23
upper_13272.png,-0.4002,-0.0298,-0.2555,0.1512,0.964772,4,24
upper_13272.png,-0.4299,0.1375,-0.2830,0.3132,0.876005,5,25
upper_13272.png,-0.4744,0.2980,-0.3033,0.5647,0.803034,6,26
upper_13273.png,-0.4953,0.2754,-0.3200,0.5269,0.819433,6,16
upper_13273.png,-0.4429,0.1184,-0.2895,0.2953,0.887723,5,15
upper_13273.png,-0.4099,-0.0472,-0.2399,0.1378,0.973184,4,14
upper_13273.png,-0.3386,-0.2222,-0.2102,-0.0368,-0.910664,3,13
upper_13273.png,-0.2506,-0.3387,-0.1268,-0.1622,-0.765943,2,12
upper_13273.png,-0.1417,-0.4006,-0.0039,-0.2182,-0.607972,1,11
upper_13273.png,-0.1362,-0.3982,-0.0122,-0.2389,-0.609339,1,21
upper_13273.png,-0.2470,-0.3253,-0.1476,-0.1843,-0.777358,2,22
upper_13273.png,-0.3392,-0.2160,-0.2142,-0.0135,-0.918355,3,23
upper_13273.png,-0.4005,-0.0287,-0.2550,0.1521,0.963356,4,24
upper_13273.png,-0.4298,0.1388,-0.2829,0.3144,0.876182,5,25
upper_13273.png,-0.4724,0.2994,-0.3028,0.5845,0.803939,6,26
upper_13274.png,-0.4662,0.2403,-0.2928,0.5456,0.822799,6,16
upper_13274.png,-0.4083,0.0733,-0.2782,0.2900,0.900773,5,15
upper_13274.png,-0.3692,-0.1199,-0.2117,0.0830,-0.990382,4,14
upper_13274.png,-0.2519,-0.3065,-0.1521,-0.1236,-0.825259,2,12
upper_13274.png,-0.1736,-0.3968,-0.0446,-0.2136,-0.667664,1,11
upper_13274.png,-0.1019,-0.3832,0.0432,-0.1943,-0.549082,1,21
upper_13274.png,-0.1908,-0.2919,-0.0875,-0.1154,-0.755270,2,22
upper_13274.png,-0.3044,-0.2868,-0.1917,-0.1023,-0.862928,3,23
upper_13274.png,-0.3356,-0.0848,-0.1776,0.1366,0.978058,4,24
upper_13274.png,-0.3855,0.0998,-0.2338,0.3091,0.882056,5,25
upper_13274.png,-0.4420,0.2717,-0.2653,0.5892,0.801063,6,26
upper_13275.png,-0.4675,0.2384,-0.2936,0.5439,0.824134,6,16
upper_13275.png,-0.4090,0.0715,-0.2788,0.2895,0.901352,5,15
upper_13275.png,-0.3698,-0.1216,-0.2132,0.0813,-0.991004,4,14
upper_13275.png,-0.2523,-0.3079,-0.1529,-0.1259,-0.824916,2,12
upper_13275.png,-0.1739,-0.3981,-0.0445,-0.2149,-0.663679,1,11
upper_13275.png,-0.1019,-0.3835,0.0441,-0.1943,-0.550606,1,21
upper_13275.png,-0.1904,-0.2927,-0.0875,-0.1162,-0.756890,2,22
upper_13275.png,-0.3040,-0.2875,-0.1913,-0.1028,-0.861811,3,23
upper_13275.png,-0.3367,-0.0863,-0.1774,0.1374,0.978306,4,24
upper_13275.png,-0.3849,0.0956,-0.2331,0.3103,0.878284,5,25
upper_13275.png,-0.4411,0.2715,-0.2640,0.5876,0.801403,6,26
upper_13276.png,-0.4673,0.2383,-0.2949,0.5430,0.822925,6,16
upper_13276.png,-0.4097,0.0717,-0.2795,0.2888,0.901925,5,15
upper_13276.png,-0.3702,-0.1215,-0.2127,0.0814,-0.989202,4,14
upper_13276.png,-0.2521,-0.3068,-0.1532,-0.1256,-0.826045,2,12
upper_13276.png,-0.1741,-0.3975,-0.0447,-0.2141,-0.665918,1,11
upper_13276.png,-0.1017,-0.3832,0.0433,-0.1933,-0.548801,1,21
upper_13276.png,-0.1901,-0.2914,-0.0873,-0.1147,-0.757174,2,22
upper_13276.png,-0.3041,-0.2859,-0.1911,-0.1011,-0.863787,3,23
upper_13276.png,-0.3362,-0.0846,-0.1769,0.1367,0.978202,4,24
upper_13276.png,-0.3840,0.1002,-0.2324,0.3096,0.881961,5,25
upper_13276.png,-0.4403,0.2742,-0.2636,0.5917,0.799170,6,26
upper_13277.png,-0.4087,0.1392,-0.2476,0.3285,0.852222,5,15
upper_13277.png,-0.4399,0.3099,-0.2456,0.5809,0.764926,6,16
upper_13277.png,-0.3321,-0.2188,-0.1978,-0.0189,-0.912017,3,13
upper_13277.png,-0.3620,-0.0307,-0.1896,0.1605,0.955175,4,14
upper_13277.png,-0.2224,-0.2714,-0.0978,-0.0984,-0.789196,2,12
upper_13277.png,-0.1791,-0.4292,-0.0298,-0.2198,-0.628899,1,11
upper_13277.png,-0.1201,-0.4191,0.0288,-0.2253,-0.565404,1,21
upper_13277.png,-0.2172,-0.3156,-0.0824,-0.1442,-0.731840,2,22
upper_13277.png,-0.3053,-0.2472,-0.1755,-0.0505,-0.882172,3,23
upper_13277.png,-0.3653,-0.0693,-0.1981,0.1401,0.971831,4,24
upper_13277.png,-0.4277,0.0786,-0.2728,0.2908,0.890389,5,25
upper_13277.png,-0.4861,0.2318,-0.2888,0.5111,0.813139,6,26
upper_13278.png,-0.4391,0.3099,-0.2446,0.5814,0.764942,6,16
upper_13278.png,-0.4075,0.1386,-0.2464,0.3291,0.852590,5,15
upper_13278.png,-0.3308,-0.2192,-0.1959,-0.0193,-0.911228,3,13
upper_13278.png,-0.3613,-0.0311,-0.1883,0.1603,0.955821,4,14
upper_13278.png,-0.2210,-0.2716,-0.0954,-0.0981,-0.782650,2,12
upper_13278.png,-0.1777,-0.4292,-0.0283,-0.2208,-0.630211,1,11
upper_13278.png,-0.1210,-0.4189,0.0273,-0.2253,-0.566143,1,21
upper_13278.png,-0.2186,-0.3164,-0.0838,-0.1448,-0.730056,2,22
upper_13278.png,-0.3070,-0.2471,-0.1763,-0.0500,-0.882309,3,23
upper_13278.png,-0.3657,-0.0690,-0.1985,0.1402,0.972246,4,24
upper_13278.png,-0.4284,0.0810,-0.2748,0.2907,0.885003,5,25
upper_13278.png,-0.4872,0.2315,-0.2903,0.5102,0.814150,6,26
upper_13279.png,-0.4320,0.1148,-0.2516,0.3047,0.864286,5,15
upper_13279.png,-0.4137,0.3094,-0.2073,0.6239,0.735448,6,16
upper_13279.png,-0.3495,-0.3386,-0.2367,-0.1221,-0.833317,3,13
upper_13279.png,-0.3633,-0.0364,-0.1958,0.1547,0.952093,4,14
upper_13279.png,-0.2561,-0.2989,-0.1264,-0.1407,-0.767531,2,12
upper_13279.png,-0.1376,-0.3520,0.0407,-0.1801,-0.575703,1,11
upper_13279.png,-0.1955,-0.3645,-0.0359,-0.1674,-0.676948,1,21
upper_13279.png,-0.1998,-0.1913,-0.0636,-0.0098,-0.842342,2,22
upper_13279.png,-0.3241,-0.2634,-0.1826,-0.0723,-0.852055,3,23
upper_13279.png,-0.3470,-0.1006,-0.1801,0.0906,-0.993750,4,24
upper_13279.png,-0.4038,0.0562,-0.2350,0.2458,0.891412,5,25
upper_13279.png,-0.4896,0.2118,-0.2749,0.5333,0.808301,6,26
upper_1328.png,-0.4571,0.2201,-0.2627,0.5406,0.815768,6,16
upper_1328.png,-0.4163,0.0440,-0.2487,0.2573,0.918122,4,14
upper_1328.png,-0.3680,-0.1879,-0.2319,0.0631,-0.966718,3,13
